"channel_id","videos_n","politics_n","hateful_n","misinfo_n","neutral_n","conservative_n","moderate_n","liberal_n","videos_log","politics_log","hateful_log","misinfo_log","neutral_log","conservative_log","moderate_log","liberal_log","politics_prop","hateful_prop","misinfo_prop","neutral_prop","conservative_prop","moderate_prop","liberal_prop","vidtopic_intl_affairs","vidtopic_gov_operations","vidtopic_civil_lib","vidtopic_dom_commerce","vidtopic_no_topic","vidtopic_law_crime","vidtopic_gun_control","vidtopic_defense","vidtopic_economy","vidtopic_technology","vidtopic_health","vidtopic_immigration","vidtopic_housing","vidtopic_transport","vidtopic_education","vidtopic_environment","vidtopic_energy","vidtopic_labor","vidtopic_public_lands","vidtopic_soc_welfare","vidtopic_foreign_trade","vidtopic_agric","vidtopic_intl_affairs_prop","vidtopic_gov_operations_prop","vidtopic_civil_lib_prop","vidtopic_dom_commerce_prop","vidtopic_no_topic_prop","vidtopic_law_crime_prop","vidtopic_gun_control_prop","vidtopic_defense_prop","vidtopic_economy_prop","vidtopic_technology_prop","vidtopic_health_prop","vidtopic_immigration_prop","vidtopic_housing_prop","vidtopic_transport_prop","vidtopic_education_prop","vidtopic_environment_prop","vidtopic_energy_prop","vidtopic_labor_prop","vidtopic_public_lands_prop","vidtopic_soc_welfare_prop","vidtopic_foreign_trade_prop","vidtopic_agric_prop","vidtopic_intl_affairs_log","vidtopic_gov_operations_log","vidtopic_civil_lib_log","vidtopic_dom_commerce_log","vidtopic_no_topic_log","vidtopic_law_crime_log","vidtopic_gun_control_log","vidtopic_defense_log","vidtopic_economy_log","vidtopic_technology_log","vidtopic_health_log","vidtopic_immigration_log","vidtopic_housing_log","vidtopic_transport_log","vidtopic_education_log","vidtopic_environment_log","vidtopic_energy_log","vidtopic_labor_log","vidtopic_public_lands_log","vidtopic_soc_welfare_log","vidtopic_foreign_trade_log","vidtopic_agric_log","channel_country","channel_view_count","channel_subscriber_count","channel_video_count","channel_society","channel_sociology","channel_knowledge","channel_politics","channel_religion","channel_entertainment","channel_film","channel_televisionprogram","channel_technology","channel_military","channel_vehicle","channel_hobby","channel_food","channel_tourism","channel_humour","channel_pet","channel_fashion","channel_business","channel_performingarts","channel_anygame","channel_anymusic","channel_anysports","channel_anyphysichealth","channel_ideostd","channel_elitetype","channel_ideocat","channel_susp","channel_view_count_log","channel_subscriber_count_log","channel_video_count_long","channel_days_creation","channel_days_creation_log"
"UCWzLmNWhgeh3h1j-M-Isy0g",11,0,1,0,0,0,0,0,2.484906649788,0,0.693147180559945,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",1582846900,5150000,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.760575429372075,"Other","Liberal",0,21.1824908987019,15.4545074668147,6.42648845745769,5296,8.57489590154453
"UCX-Mm0Ct65ohV3oPWuXPB0w",20,14,14,0,0,4,6,0,3.04452243772342,2.70805020110221,2.70805020110221,0,0,1.6094379124341,1.94591014905531,0,0.7,0.7,0,0,0.2,0.3,0,2,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.4,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09861228866811,0,2.19722457733622,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",14717456,109000,1036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292306273902628,"Other","Moderate",0,16.5045448981884,11.5991123354811,6.94408720822953,6273,8.74416938875062
"UCX-bvfg1aOjmAX0T0FNPV2g",338,9,10,0,0,0,0,1,5.82600010738045,2.30258509299405,2.39789527279837,0,0,0,0,0.693147180559945,0.0266,0.0296,0,0,0,0,0.003,1,1,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0.003,0,0.0118,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0,1.6094379124341,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",20589213,60300,874,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38900395946224,"Other","Conservative",0,16.8402779044045,11.0071039663257,6.77422388635761,3284,8.09712193091871
"UCX-xHRN9CnoXto5gcPskANA",646,495,34,0,389,6,16,20,6.4723462945009,6.20657592672493,3.55534806148941,0,5.96614673912369,1.94591014905531,2.83321334405622,3.04452243772342,0.7663,0.0526,0,0.6022,0.0093,0.0248,0.031,368,1,0,0,13,0,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5697,0.0015,0,0,0.0201,0,0.0015,0.0836,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,5.91079664404053,0.693147180559945,0,0,2.63905732961526,0,0.693147180559945,4.00733318523247,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,"UA",175758964,431000,475,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.844685633043169,"Other","Liberal",0,18.9846240973114,12.9738656892688,6.16541785423142,846,6.74170069465205
"UCX03fo4otJKILwWms076PDw",156,77,58,0,0,14,17,10,5.05624580534831,4.35670882668959,4.07753744390572,0,0,2.70805020110221,2.89037175789616,2.39789527279837,0.4936,0.3718,0,0,0.0897,0.109,0.0641,0,1,38,1,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.2436,0.0064,0.1987,0,0.0064,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,3.66356164612965,0.693147180559945,3.46573590279973,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,"US",214038345,860000,703,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.669656461670518,"Other","Liberal",0,19.18166574385,13.6646888310197,6.55677835615804,3724,8.22282213081366
"UCX0Trsem1EqKHKXTerxLXlA",7,0,0,0,0,0,0,0,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NULL",45696895,141000,95,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960874482827442,"Other","Liberal",0,17.6375409323323,11.8565222615337,4.56434819146784,6714,8.81209910895734
"UCX15yQQOgUllNFd8wNRV1KQ",721,71,15,0,22,2,21,19,6.58202513889283,4.27666611901606,2.77258872223978,0,3.13549421592915,1.09861228866811,3.09104245335832,2.99573227355399,0.0985,0.0208,0,0.0305,0.0028,0.0291,0.0264,3,5,5,3,29,5,2,2,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0.0042,0.0069,0.0069,0.0042,0.0402,0.0069,0.0028,0.0028,0,0.0042,0,0,0.0028,0.0014,0,0,0,0,0,0.0014,0,0,1.38629436111989,1.79175946922805,1.79175946922805,1.38629436111989,3.40119738166216,1.79175946922805,1.09861228866811,1.09861228866811,0,1.38629436111989,0,0,1.09861228866811,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,"AU",344610400,579000,3011,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.520965274435541,"Other","Liberal",0,19.6579250644233,13.2690594836694,8.01035958891978,4255,8.35608503102148
"UCX17igkZ9JhU64JoTBVSWeQ",218,151,82,1,2,72,2,7,5.3890717298165,5.02388052084628,4.4188406077966,0.693147180559945,1.09861228866811,4.29045944114839,1.09861228866811,2.07944154167984,0.6927,0.3761,0.0046,0.0092,0.3303,0.0092,0.0321,3,7,82,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.0138,0.0321,0.3761,0,0.0092,0.0092,0,0,0,0,0,0.0046,0,0,0.0092,0,0,0,0,0,0,0,1.38629436111989,2.07944154167984,4.4188406077966,0,1.09861228866811,1.09861228866811,0,0,0,0,0,0.693147180559945,0,0,1.09861228866811,0,0,0,0,0,0,0,"US",131229441,314000,10731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49778329141608,"Other","Conservative",0,18.6924578147869,12.6571514495987,9.28098521154551,4529,8.41847721847708
"UCX1QptigcsbBubVqtB1JK7g",135,69,5,0,5,9,20,26,4.91265488573605,4.24849524204936,1.79175946922805,0,1.79175946922805,2.30258509299405,3.04452243772342,3.29583686600433,0.5111,0.037,0,0.037,0.0667,0.1481,0.1926,2,3,22,3,18,2,0,1,0,4,0,0,1,3,1,0,0,1,0,0,0,0,0.0148,0.0222,0.163,0.0222,0.1333,0.0148,0,0.0074,0,0.0296,0,0,0.0074,0.0222,0.0074,0,0,0.0074,0,0,0,0,1.09861228866811,1.38629436111989,3.13549421592915,1.38629436111989,2.94443897916644,1.09861228866811,0,0.693147180559945,0,1.6094379124341,0,0,0.693147180559945,1.38629436111989,0.693147180559945,0,0,0.693147180559945,0,0,0,0,"US",19358121,32800,411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52841597843893,"Media","Liberal",0,16.7786226309753,10.3982142817124,6.02102334934953,3651,8.20303024171486
"UCX1gPNorCLCsPMWifiyKGHA",22,1,2,0,1,0,0,0,3.13549421592915,0.693147180559945,1.09861228866811,0,0.693147180559945,0,0,0,0.0455,0.0909,0,0.0455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",3501520,163000,55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905400795549258,"Other","Moderate",0,15.0687080034894,12.0015116147394,4.02535169073515,1257,7.13727843726039
"UCX1rle36wIlP9ry8uidnCsA",274,252,66,1,0,17,164,53,5.61677109766657,5.53338948872752,4.20469261939097,0.693147180559945,0,2.89037175789616,5.10594547390058,3.98898404656427,0.9197,0.2409,0.0036,0,0.062,0.5985,0.1934,48,35,9,76,12,8,1,6,24,2,0,0,0,0,0,0,6,3,0,0,0,0,0.1752,0.1277,0.0328,0.2774,0.0438,0.0292,0.0036,0.0219,0.0876,0.0073,0,0,0,0,0,0,0.0219,0.0109,0,0,0,0,3.89182029811063,3.58351893845611,2.30258509299405,4.34380542185368,2.56494935746154,2.19722457733622,0.693147180559945,1.94591014905531,3.2188758248682,1.09861228866811,0,0,0,0,0,0,1.94591014905531,1.38629436111989,0,0,0,0,"US",10324039,73100,3284,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.667413164919148,"Other","Liberal",0,16.1499857142804,11.1995973255349,8.09712193091871,6508,8.78094111357239
"UCX2BvHw0l8bSWa4AUlos_4w",252,177,3,0,157,0,0,0,5.53338948872752,5.18178355029209,1.38629436111989,0,5.06259503302697,0,0,0,0.7024,0.0119,0,0.623,0,0,0,139,0,0,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5516,0,0,0,0.0714,0,0,0.0119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9416424226093,0,0,0,2.94443897916644,0,0,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UA",61042653,122000,6316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454972403214305,"Other","Moderate",0,17.9270834236807,11.7117845204031,8.7509996908987,4872,8.49146504284351
"UCX2YArXnTiPiQzrj7zQNI_A",116,20,10,0,1,4,13,0,4.76217393479776,3.04452243772342,2.39789527279837,0,0.693147180559945,1.6094379124341,2.63905732961526,0,0.1724,0.0862,0,0.0086,0.0345,0.1121,0,1,0,2,2,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0086,0,0.0172,0.0172,0.0431,0.0431,0.0086,0,0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0.693147180559945,0,1.09861228866811,1.09861228866811,1.79175946922805,1.79175946922805,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,"US",10953614,23000,1292,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453185510647078,"Other","Moderate",0,16.2091800967299,10.043292972227,7.16472037877186,5132,8.5434455625603
"UCX3HDBasMU2qS3svgtuzD2g",147,121,1,0,60,1,50,2,4.99721227376411,4.80402104473326,0.693147180559945,0,4.11087386417331,0.693147180559945,3.93182563272433,1.09861228866811,0.8231,0.0068,0,0.4082,0.0068,0.3401,0.0136,2,0,1,1,4,0,0,3,0,95,0,0,0,0,0,0,2,1,1,0,0,0,0.0136,0,0.0068,0.0068,0.0272,0,0,0.0204,0,0.6463,0,0,0,0,0,0,0.0136,0.0068,0.0068,0,0,0,1.09861228866811,0,0.693147180559945,0.693147180559945,1.6094379124341,0,0,1.38629436111989,0,4.56434819146784,0,0,0,0,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0,0,0,"US",1448923,91000,315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214463675482435,"Other","Moderate",0,14.1863317699618,11.4186257744496,5.75574221358691,3639,8.19973896063079
"UCX3eufnI7A2I7IkKHZn8KSQ",148,6,0,0,0,0,6,0,5.00394630594546,1.94591014905531,0,0,0,0,1.94591014905531,0,0.0405,0,0,0,0,0.0405,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068,0.0068,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,1.6094379124341,0,0,0,0,0,0,0,0,0,0,0,0,"US",83809449,286000,2847,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.050489917122519,"Other","Moderate",0,18.2440563275908,12.5637505862994,7.95437227253187,6659,8.80387476353443
"UCX430kXiW2whSzf5BG3hLpQ",268,25,5,0,2,10,12,1,5.59471137960184,3.25809653802148,1.79175946922805,0,1.09861228866811,2.39789527279837,2.56494935746154,0.693147180559945,0.0933,0.0187,0,0.0075,0.0373,0.0448,0.0037,1,3,10,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0.0112,0.0373,0,0.0299,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,1.38629436111989,2.39789527279837,0,2.19722457733622,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"US",4305702,41800,512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35454647817588,"Other","Conservative",0,15.2754509810023,10.6406755416717,6.24027584517077,5614,8.63319686717254
"UCX469QlvW5gdPCMek-d-kuQ",726,345,484,3,6,160,31,28,6.58892647753352,5.84643877505772,6.18414889093748,1.38629436111989,1.94591014905531,5.08140436498446,3.46573590279973,3.36729582998647,0.4752,0.6667,0.0041,0.0083,0.2204,0.0427,0.0386,68,27,148,0,55,4,3,3,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0.0937,0.0372,0.2039,0,0.0758,0.0055,0.0041,0.0041,0,0.0041,0,0.0069,0,0,0,0,0.0041,0,0,0,0,0,4.23410650459726,3.3322045101752,5.00394630594546,0,4.02535169073515,1.6094379124341,1.38629436111989,1.38629436111989,0,1.38629436111989,0,1.79175946922805,0,0,0,0,1.38629436111989,0,0,0,0,0,"GB",10469717,83200,877,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83694672783312,"Other","Conservative",0,16.1639976483866,11.3290146459678,6.77764659363512,2333,7.7553388128465
